complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system,complaint_clean,full_date,time_band,occupancy_band,humidity_band,impact_normalized,occupancy_standardized,humidity_standardized,service_sessions,report_conversions,mean_dwell_seconds
CL-11561,EV-202512-0312,ANON-0583,"today we noticed that charging points are unavailable in Counter A; while the area is moderately occupied, and the condition has become more frequent at 11:44 case 1561",Electrical,Electrical:6,1,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Friday,11,2025-12-12T06:14:00+00:00,3,Medium,59,40,1,Open,7.87,0,0,mobile,today we noticed that charging points are unavailable in counter a while the area is moderately occupied and the condition has become more frequent at 11:44 case 1561,2025-12-12,10-12,Medium,Low,0.5,-0.21254,-1.12507,1.0,0.0,23.0
CL-12359,EV-202602-0471,ANON-0566,"the current problem is that the cooler produces warm water only in Student Parking; and staff assistance has been requested, and it interrupts scheduled teaching at 14:55 case 2359",Cleanliness,Water:4,4,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Student Parking,28.62945,77.37222,Monday,14,2026-02-16T09:25:00+00:00,3,Medium,80,63,0,Open,6.86,1,0,mobile,the current problem is that the cooler produces warm water only in student parking and staff assistance has been requested and it interrupts scheduled teaching at 14:55 case 2359,2026-02-16,12-2,High,Medium,0.5,0.86404,0.49108,0.0,0.0,0.0
CL-10084,EV-202508-0016,ANON-0156,"please investigate because the drinking-water dispenser is empty in H5 Corridor 2; the water service needs attention, while the area is moderately occupied at 14:13 case 84",Water,Water:0,0,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 2,H5 Corridor 2,28.63075,77.37278,Monday,14,2025-08-11T08:43:00+00:00,3,Medium,57,62,0,Open,4.25,1,0,mobile,please investigate because the drinking-water dispenser is empty in h5 corridor 2 the water service needs attention while the area is moderately occupied at 14:13 case 84,2025-08-11,12-2,Medium,Medium,0.5,-0.31507,0.42081,2.0,0.0,30.0
CL-10021,EV-202508-0004,ANON-0231,"the class representative confirmed that a window latch is broken and requires maintenance in H5 Corridor 1; without any warning notice, and the condition has become more frequent at 15:09 case 21",Infrastructure,Infrastructure:9,4,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 1,H5 Corridor 1,28.63075,77.37278,Wednesday,15,2025-08-06T09:39:00+00:00,2,High,59,57,0,Open,4.97,0,0,web,the class representative confirmed that a window latch is broken and requires maintenance in h5 corridor 1 without any warning notice and the condition has become more frequent at 15:09 case 21,2025-08-06,2-4,Medium,Medium,0.25,-0.21254,0.06948,4.0,2.0,45.25
CL-10938,EV-202510-0187,ANON-0283,"during the latest session water pressure is too low for normal use in Basketball Court; the water service needs attention, and the issue lasts more than ten minutes at 9:41 case 938",Water,Water:2,2,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Outdoor,Basketball Court,28.63102,77.37322,Tuesday,9,2025-10-21T04:11:00+00:00,2,High,50,40,0,Open,7.04,1,0,web,during the latest session water pressure is too low for normal use in basketball court the water service needs attention and the issue lasts more than ten minutes at 9:41 case 938,2025-10-21,8-10,Medium,Low,0.25,-0.67393,-1.12507,0.0,0.0,0.0
CL-12431,EV-202602-0486,ANON-0463,"please investigate because the campus network drops repeatedly during class in Food Court; the network service is affected, without any warning notice at 17:01 case 2431",Network,Network:0,0,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Food Court,28.63031,77.37298,Sunday,17,2026-02-22T11:31:00+00:00,1,Critical,84,60,0,Open,14.06,0,1,mobile,please investigate because the campus network drops repeatedly during class in food court the network service is affected without any warning notice at 17:01 case 2431,2026-02-22,4-7,High,Medium,0.0,1.06911,0.28028,1.0,0.0,98.0
CL-12236,EV-202602-0447,ANON-0137,"an urgent maintenance check is needed because the lunch rush is blocking the entrance in G3; the food service operation is affected, without any warning notice at 15:41 case 2236",Canteen,Canteen:8,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Friday,15,2026-02-06T10:11:00+00:00,5,Low,82,95,0,In Progress,4.41,0,0,mobile,an urgent maintenance check is needed because the lunch rush is blocking the entrance in g3 the food service operation is affected without any warning notice at 15:41 case 2236,2026-02-06,2-4,High,High,1.0,0.96658,2.73965,1.0,0.0,87.0
CL-10361,EV-202509-0072,ANON-0787,"the current problem is that installed development tools fail to launch in CL15-A; and several students are affected, while the area is moderately occupied at 9:14 case 361",Lab Equipment,Lab Equipment:4,4,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-A,28.62978,77.37254,Wednesday,9,2025-09-03T03:44:00+00:00,2,High,99,65,0,Open,14.17,0,1,web,the current problem is that installed development tools fail to launch in cl15-a and several students are affected while the area is moderately occupied at 9:14 case 361,2025-09-03,8-10,High,Medium,0.25,1.83809,0.63162,0.0,0.0,0.0
CL-11649,EV-202512-0329,ANON-0046,"an urgent maintenance check is needed because a switchboard becomes warm during operation in G5; the electrical supply needs inspection, without any warning notice at 16:27 case 1649",Electrical,Electrical:8,3,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Friday,16,2025-12-19T10:57:00+00:00,5,Low,84,81,0,Resolved,4.97,0,0,web,an urgent maintenance check is needed because a switchboard becomes warm during operation in g5 the electrical supply needs inspection without any warning notice at 16:27 case 1649,2025-12-19,2-4,High,High,1.0,1.06911,1.7559,4.0,2.0,50.5
CL-10661,EV-202509-0132,ANON-0799,"the class representative confirmed that a window latch is broken and requires maintenance in CR202; while the area is moderately occupied, during a regular teaching period at 9:50 case 661",Infrastructure,Infrastructure:9,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Sunday,9,2025-09-28T04:20:00+00:00,2,High,81,59,0,Resolved,5.24,0,0,web,the class representative confirmed that a window latch is broken and requires maintenance in cr202 while the area is moderately occupied during a regular teaching period at 9:50 case 661,2025-09-28,8-10,High,Medium,0.25,0.91531,0.21001,1.0,0.0,42.0
CL-12085,EV-202601-0417,ANON-0752,"a repeated observation is that the wash area needs urgent sanitation in GH Corridor 1; without any warning notice, and the condition has become more frequent at 10:08 case 2085",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Hostels,Girls Hostel,hostel,Floor 1,GH Corridor 1,28.63087,77.37294,Sunday,10,2026-01-25T04:38:00+00:00,4,Low,51,51,0,In Progress,5.35,0,0,kiosk,a repeated observation is that the wash area needs urgent sanitation in gh corridor 1 without any warning notice and the condition has become more frequent at 10:08 case 2085,2026-01-25,8-10,Medium,Medium,0.75,-0.62266,-0.35213,1.0,0.0,24.0
CL-11810,EV-202601-0362,ANON-0545,"please investigate because the drinking-water dispenser is empty in TS12; without any warning notice, during a regular teaching period at 15:15 case 1810",Water,Water:0,0,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS12,28.6301,77.37255,Friday,15,2026-01-02T09:45:00+00:00,1,Critical,53,50,0,Open,3.4,0,0,web,please investigate because the drinking-water dispenser is empty in ts12 without any warning notice during a regular teaching period at 15:15 case 1810,2026-01-02,2-4,Medium,Low,0.0,-0.52013,-0.4224,0.0,0.0,0.0
CL-10133,EV-202508-0026,ANON-0113,"a repeated observation is that the nearest water point is not operational in Indoor Court; the water service needs attention, during a regular teaching period at 17:15 case 133",Water,Water:3,3,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Indoor Court,28.63102,77.37322,Friday,17,2025-08-15T11:45:00+00:00,2,High,53,57,0,Open,2.85,0,0,mobile,a repeated observation is that the nearest water point is not operational in indoor court the water service needs attention during a regular teaching period at 17:15 case 133,2025-08-15,4-7,Medium,Medium,0.25,-0.52013,0.06948,0.0,0.0,0.0
CL-10324,EV-202508-0064,ANON-0172,"staff were informed that the writing surface is damaged and difficult to use in Security Post; and several students are affected, near the main entrance to the space at 15:50 case 324",Cleanliness,Infrastructure:5,0,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Security Post,28.62938,77.37238,Sunday,15,2025-08-31T10:20:00+00:00,2,High,54,61,0,Resolved,4.98,0,0,kiosk,staff were informed that the writing surface is damaged and difficult to use in security post and several students are affected near the main entrance to the space at 15:50 case 324,2025-08-31,2-4,Medium,Medium,0.25,-0.46886,0.35055,0.0,0.0,0.0
CL-11475,EV-202512-0295,ANON-0277,"staff were informed that a tap continues running after it is closed in H4 Common Room; the water service needs attention, and staff assistance has been requested at 18:22 case 1475",Water,Water:5,0,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Ground Floor,H4 Common Room,28.63062,77.37262,Friday,18,2025-12-05T12:52:00+00:00,2,High,100,34,0,Escalated,17.19,1,1,mobile,staff were informed that a tap continues running after it is closed in h4 common room the water service needs attention and staff assistance has been requested at 18:22 case 1475,2025-12-05,4-7,High,Low,0.25,1.88936,-1.54668,1.0,0.0,44.0
CL-11594,EV-202512-0318,ANON-0121,"a repeated observation is that the queue extends into the walking area in FF6; while the area is moderately occupied, although nearby rooms remain usable at 8:01 case 1594",Canteen,Canteen:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 3,FF6,28.6299,77.37315,Monday,8,2025-12-15T02:31:00+00:00,4,Low,71,22,0,In Progress,5.88,0,0,mobile,a repeated observation is that the queue extends into the walking area in ff6 while the area is moderately occupied although nearby rooms remain usable at 8:01 case 1594,2025-12-15,8-10,High,Low,0.75,0.40265,-2.38989,1.0,0.0,23.0
CL-12357,EV-202602-0471,ANON-0463,"students report that a monitor and keyboard are not detected in CL22-B; while the area is moderately occupied, although nearby rooms remain usable at 9:20 case 2357",Lab Equipment,Lab Equipment:1,1,JIIT Sector 62,Labs & Research,CL22,lab,Floor 2,CL22-B,28.62986,77.37266,Monday,9,2026-02-16T03:50:00+00:00,4,Low,49,47,0,Verified,5.12,1,0,kiosk,students report that a monitor and keyboard are not detected in cl22-b while the area is moderately occupied although nearby rooms remain usable at 9:20 case 2357,2026-02-16,8-10,Medium,Low,0.75,-0.72519,-0.6332,3.0,1.0,37.333333333333336
CL-11682,EV-202512-0336,ANON-0309,"an urgent maintenance check is needed because signage for the room is missing in CR102; and the condition has become more frequent, while the area is moderately occupied at 13:58 case 1682",Infrastructure,Infrastructure:8,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR102,28.6297,77.3729,Monday,13,2025-12-22T08:28:00+00:00,4,Low,91,38,0,Verified,6.25,0,0,mobile,an urgent maintenance check is needed because signage for the room is missing in cr102 and the condition has become more frequent while the area is moderately occupied at 13:58 case 1682,2025-12-22,12-2,High,Low,0.75,1.42797,-1.26561,3.0,0.0,31.666666666666668
CL-11489,EV-202512-0297,ANON-0210,"a repeated observation is that the wash area needs urgent sanitation in H5 Common Room; this is a hygiene and cleanliness concern, after normal troubleshooting was attempted at 16:24 case 1489",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Ground Floor,H5 Common Room,28.63075,77.37278,Saturday,16,2025-12-06T10:54:00+00:00,1,Critical,69,28,1,In Progress,6.98,1,0,mobile,a repeated observation is that the wash area needs urgent sanitation in h5 common room this is a hygiene and cleanliness concern after normal troubleshooting was attempted at 16:24 case 1489,2025-12-06,2-4,Medium,Low,0.0,0.30012,-1.96829,2.0,1.0,50.0
CL-10309,EV-202508-0061,ANON-0753,"a repeated observation is that the wash area needs urgent sanitation in CR101; and several students are affected, and the condition has become more frequent at 15:21 case 309",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR101,28.6297,77.3729,Saturday,15,2025-08-30T09:51:00+00:00,2,High,50,48,0,Resolved,7.88,1,0,mobile,a repeated observation is that the wash area needs urgent sanitation in cr101 and several students are affected and the condition has become more frequent at 15:21 case 309,2025-08-30,2-4,Medium,Low,0.25,-0.67393,-0.56293,1.0,0.0,17.0
CL-12712,EV-202603-0542,ANON-0584,"during the latest session the common area is overcrowded in H5 Common Room; while another campus service remains normal, and staff assistance has been requested at 8:58 case 2712",Other,Other:2,2,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Ground Floor,H5 Common Room,28.63075,77.37278,Wednesday,8,2026-03-18T03:28:00+00:00,4,Low,98,51,0,Open,13.64,0,1,mobile,during the latest session the common area is overcrowded in h5 common room while another campus service remains normal and staff assistance has been requested at 8:58 case 2712,2026-03-18,8-10,High,Medium,0.75,1.78683,-0.35213,3.0,1.0,20.666666666666668
CL-10674,EV-202509-0134,ANON-0132,"the class representative confirmed that the common area smells unpleasant and needs attention in Group Study; after normal troubleshooting was attempted, and the condition has become more frequent at 18:01 case 674",Cleanliness,Cleanliness:9,4,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Group Study,28.63002,77.37302,Monday,18,2025-09-29T12:31:00+00:00,3,Medium,35,68,0,Resolved,3.8,0,0,mobile,the class representative confirmed that the common area smells unpleasant and needs attention in group study after normal troubleshooting was attempted and the condition has become more frequent at 18:01 case 674,2025-09-29,4-7,Low,Medium,0.5,-1.44291,0.84242,1.0,0.0,30.0
CL-11269,EV-202511-0253,ANON-0725,"the current problem is that the room loses power for short intervals in CR202; the electrical supply needs inspection, during a regular teaching period at 11:45 case 1269",Electrical,Electrical:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Tuesday,11,2025-11-18T06:15:00+00:00,3,Medium,68,67,0,Open,4.77,0,0,web,the current problem is that the room loses power for short intervals in cr202 the electrical supply needs inspection during a regular teaching period at 11:45 case 1269,2025-11-18,10-12,Medium,Medium,0.5,0.24886,0.77215,0.0,0.0,0.0
CL-10690,EV-202509-0138,ANON-0561,"during the latest session students cannot authenticate to the wireless network in ECE-202; while another campus service remains normal, and it interrupts scheduled teaching at 16:22 case 690",Network,Network:2,2,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-202,28.62974,77.37282,Tuesday,16,2025-09-30T10:52:00+00:00,3,Medium,82,58,0,Resolved,14.21,0,1,kiosk,during the latest session students cannot authenticate to the wireless network in ece-202 while another campus service remains normal and it interrupts scheduled teaching at 16:22 case 690,2025-09-30,2-4,High,Medium,0.5,0.96658,0.13974,1.0,0.0,38.0
