session_id,route,facility,search_term,dwell_seconds,converted_to_report,observed_at
WS-004666,/help,Aryabhatt Bhawan III,wifi,26,0,2026-02-14T21:00:00+05:30
WS-004667,/explore,LRC,projector,12,0,2026-02-14T20:00:00+05:30
WS-004668,/status,H5 Boys Hostel,queue,105,0,2026-02-15T02:00:00+05:30
WS-004669,/status,Aryabhatt Bhawan II,cleaning,70,1,2026-02-14T22:00:00+05:30
WS-004670,/help,H5 Boys Hostel,parking,25,0,2026-02-15T03:00:00+05:30
WS-004671,/help,Aryabhatt Bhawan II,queue,50,0,2026-02-14T23:00:00+05:30
WS-004672,/help,Auditorium,cleaning,22,1,2026-02-15T06:00:00+05:30
WS-004673,/status,Parking,cleaning,9,0,2026-02-15T04:00:00+05:30
WS-004674,/report,Sports Complex,parking,56,0,2026-02-15T07:00:00+05:30
WS-004675,/report,A2/1,water,46,0,2026-02-15T06:00:00+05:30
WS-004676,/campus-map,LRC,parking,27,0,2026-02-15T04:00:00+05:30
WS-004677,/status,Aryabhatt Bhawan III,lab,24,0,2026-02-15T10:00:00+05:30
WS-004678,/report,A2/1,water,19,0,2026-02-15T07:00:00+05:30
WS-004679,/help,Aryabhatt Bhawan III,cleaning,35,0,2026-02-15T14:00:00+05:30
WS-004680,/report,CL15,cleaning,62,0,2026-02-15T11:00:00+05:30
WS-004681,/explore,H4 Boys Hostel,water,50,0,2026-02-15T15:00:00+05:30
WS-004682,/explore,H5 Boys Hostel,water,35,0,2026-02-15T15:00:00+05:30
WS-004683,/report,Aryabhatt Bhawan III,queue,32,0,2026-02-15T11:00:00+05:30
WS-004684,/report,Aryabhatt Bhawan II,parking,25,0,2026-02-15T14:00:00+05:30
WS-004685,/campus-map,Sports Complex,lab,19,0,2026-02-15T19:00:00+05:30
WS-004686,/report,Washrooms,parking,52,0,2026-02-15T14:00:00+05:30
WS-004687,/explore,Aryabhatt Bhawan III,queue,49,0,2026-02-15T21:00:00+05:30
WS-004688,/status,Parking,parking,85,0,2026-02-15T20:00:00+05:30
WS-004689,/help,Annapurna / Main Mess,water,73,0,2026-02-15T23:00:00+05:30
WS-004690,/explore,Washrooms,wifi,44,0,2026-02-16T00:00:00+05:30
WS-004691,/explore,Aryabhatt Bhawan III,projector,24,1,2026-02-15T21:00:00+05:30
WS-004692,/report,Girls Hostel,parking,32,0,2026-02-16T02:00:00+05:30
WS-004693,/report,Cafeteria / Canteen,projector,31,0,2026-02-15T22:00:00+05:30
WS-004694,/status,H5 Boys Hostel,queue,53,0,2026-02-15T23:00:00+05:30
WS-004695,/report,Main Gate,projector,12,0,2026-02-16T00:00:00+05:30
WS-004696,/report,H4 Boys Hostel,projector,26,0,2026-02-16T00:00:00+05:30
WS-004697,/help,H5 Boys Hostel,cleaning,41,0,2026-02-16T01:00:00+05:30
WS-004698,/report,A2/1,wifi,13,1,2026-02-16T07:00:00+05:30
WS-004699,/explore,Girls Hostel,wifi,11,0,2026-02-16T05:00:00+05:30
WS-004700,/status,Parking,cleaning,39,1,2026-02-16T04:00:00+05:30
WS-004701,/campus-map,CL22,projector,57,0,2026-02-16T12:00:00+05:30
WS-004702,/explore,CL3,queue,42,0,2026-02-16T10:00:00+05:30
WS-004703,/campus-map,CL3,water,5,0,2026-02-16T09:00:00+05:30
WS-004704,/campus-map,A2/1,lab,40,0,2026-02-16T15:00:00+05:30
WS-004705,/help,Aryabhatt Bhawan II,water,38,1,2026-02-16T10:00:00+05:30
WS-004706,/help,CL1,cleaning,42,0,2026-02-16T12:00:00+05:30
WS-004707,/campus-map,Aryabhatt Bhawan II,lab,28,0,2026-02-16T11:00:00+05:30
WS-004708,/explore,CL3,lab,31,0,2026-02-16T15:00:00+05:30
WS-004709,/report,Washrooms,projector,46,0,2026-02-16T14:00:00+05:30
WS-004710,/status,CL22,cleaning,11,0,2026-02-16T19:00:00+05:30
WS-004711,/help,H5 Boys Hostel,water,56,0,2026-02-16T19:00:00+05:30
WS-004712,/explore,CL15,queue,47,1,2026-02-16T17:00:00+05:30
WS-004713,/explore,ECE Labs,parking,32,0,2026-02-16T20:00:00+05:30
WS-004714,/explore,Main Gate,water,34,0,2026-02-17T01:00:00+05:30
WS-004715,/help,CL22,wifi,44,1,2026-02-16T23:00:00+05:30
WS-004716,/campus-map,A2/2,parking,29,0,2026-02-16T23:00:00+05:30
WS-004717,/status,Washrooms,projector,69,0,2026-02-17T02:00:00+05:30
WS-004718,/campus-map,LRC,parking,36,0,2026-02-17T05:00:00+05:30
WS-004719,/help,A2/2,water,57,1,2026-02-17T03:00:00+05:30
WS-004720,/report,LRC,cleaning,38,1,2026-02-17T07:00:00+05:30
WS-004721,/help,H5 Boys Hostel,queue,97,1,2026-02-17T02:00:00+05:30
WS-004722,/explore,CL22,cleaning,107,0,2026-02-17T08:00:00+05:30
WS-004723,/status,A2/1,wifi,33,0,2026-02-17T05:00:00+05:30
WS-004724,/report,Girls Hostel,projector,10,1,2026-02-17T10:00:00+05:30
WS-004725,/report,Aryabhatt Bhawan II,queue,24,0,2026-02-17T10:00:00+05:30
WS-004726,/explore,Aryabhatt Bhawan III,cleaning,6,0,2026-02-17T13:00:00+05:30
WS-004727,/campus-map,A2/1,projector,44,0,2026-02-17T07:00:00+05:30
WS-004728,/campus-map,CL3,water,64,0,2026-02-17T08:00:00+05:30
WS-004729,/status,Aryabhatt Bhawan III,lab,65,1,2026-02-17T14:00:00+05:30
WS-004730,/explore,Aryabhatt Bhawan III,projector,100,0,2026-02-17T14:00:00+05:30
WS-004731,/campus-map,Washrooms,wifi,87,0,2026-02-17T14:00:00+05:30
WS-004732,/explore,Main Gate,parking,72,0,2026-02-17T18:00:00+05:30
WS-004733,/report,H4 Boys Hostel,wifi,18,0,2026-02-17T18:00:00+05:30
WS-004734,/help,A2/1,projector,14,0,2026-02-17T20:00:00+05:30
WS-004735,/help,H5 Boys Hostel,cleaning,70,1,2026-02-17T18:00:00+05:30
WS-004736,/help,LRC,lab,58,1,2026-02-17T22:00:00+05:30
WS-004737,/help,CL1,parking,22,0,2026-02-18T00:00:00+05:30
WS-004738,/help,ECE Labs,wifi,17,0,2026-02-17T19:00:00+05:30
WS-004739,/report,Main Gate,queue,24,0,2026-02-18T02:00:00+05:30
WS-004740,/report,Aryabhatt Bhawan III,cleaning,33,0,2026-02-17T20:00:00+05:30
WS-004741,/status,LRC,queue,35,0,2026-02-18T00:00:00+05:30
WS-004742,/campus-map,Aryabhatt Bhawan II,projector,37,0,2026-02-18T03:00:00+05:30
WS-004743,/campus-map,Auditorium,wifi,102,0,2026-02-18T05:00:00+05:30
WS-004744,/status,Aryabhatt Bhawan II,water,39,0,2026-02-18T07:00:00+05:30
WS-004745,/help,H5 Boys Hostel,wifi,22,0,2026-02-18T08:00:00+05:30
WS-004746,/campus-map,Aryabhatt Bhawan II,projector,55,1,2026-02-18T09:00:00+05:30
WS-004747,/report,CL3,water,73,0,2026-02-18T05:00:00+05:30
WS-004748,/help,Washrooms,wifi,25,0,2026-02-18T04:00:00+05:30
WS-004749,/report,Administration Block,projector,39,0,2026-02-18T08:00:00+05:30
WS-004750,/campus-map,Aryabhatt Bhawan III,projector,35,0,2026-02-18T07:00:00+05:30
WS-004751,/status,Annapurna / Main Mess,water,34,0,2026-02-18T13:00:00+05:30
WS-004752,/help,LRC,cleaning,56,0,2026-02-18T14:00:00+05:30
WS-004753,/explore,Aryabhatt Bhawan II,lab,23,0,2026-02-18T13:00:00+05:30
WS-004754,/help,Auditorium,cleaning,22,0,2026-02-18T17:00:00+05:30
WS-004755,/report,CL22,parking,33,0,2026-02-18T15:00:00+05:30
WS-004756,/status,A2/2,parking,13,0,2026-02-18T19:00:00+05:30
WS-004757,/report,CL22,parking,33,0,2026-02-18T18:00:00+05:30
WS-004758,/explore,A2/1,water,61,0,2026-02-18T14:00:00+05:30
WS-004759,/report,Aryabhatt Bhawan II,lab,32,0,2026-02-18T16:00:00+05:30
WS-004760,/report,Sports Complex,parking,25,0,2026-02-18T20:00:00+05:30
WS-004761,/help,Administration Block,queue,99,0,2026-02-18T21:00:00+05:30
WS-004762,/campus-map,A2/2,wifi,32,0,2026-02-18T18:00:00+05:30
WS-004763,/explore,H4 Boys Hostel,water,21,0,2026-02-18T21:00:00+05:30
WS-004764,/campus-map,A2/2,projector,50,1,2026-02-18T22:00:00+05:30
WS-004765,/status,LRC,wifi,14,0,2026-02-19T00:00:00+05:30
WS-004766,/campus-map,Annapurna / Main Mess,parking,36,0,2026-02-18T22:00:00+05:30
WS-004767,/campus-map,Auditorium,lab,35,0,2026-02-19T02:00:00+05:30
WS-004768,/campus-map,Aryabhatt Bhawan II,cleaning,49,0,2026-02-19T06:00:00+05:30
WS-004769,/help,Aryabhatt Bhawan II,projector,46,0,2026-02-19T04:00:00+05:30
WS-004770,/status,H5 Boys Hostel,projector,103,0,2026-02-19T03:00:00+05:30
WS-004771,/help,A2/2,parking,57,0,2026-02-19T10:00:00+05:30
WS-004772,/report,Aryabhatt Bhawan II,parking,24,0,2026-02-19T10:00:00+05:30
WS-004773,/explore,A2/2,parking,45,0,2026-02-19T08:00:00+05:30
WS-004774,/campus-map,ECE Labs,queue,77,0,2026-02-19T07:00:00+05:30
WS-004775,/campus-map,LRC,parking,89,0,2026-02-19T13:00:00+05:30
WS-004776,/report,H5 Boys Hostel,cleaning,42,0,2026-02-19T11:00:00+05:30
WS-004777,/campus-map,Main Gate,cleaning,48,0,2026-02-19T16:00:00+05:30
WS-004778,/status,A2/2,lab,69,0,2026-02-19T11:00:00+05:30
WS-004779,/explore,Cafeteria / Canteen,projector,26,0,2026-02-19T17:00:00+05:30
WS-004780,/campus-map,Aryabhatt Bhawan III,wifi,68,1,2026-02-19T13:00:00+05:30
WS-004781,/explore,Auditorium,lab,48,0,2026-02-19T15:00:00+05:30
WS-004782,/explore,Parking,parking,80,0,2026-02-19T18:00:00+05:30
WS-004783,/report,Annapurna / Main Mess,cleaning,66,0,2026-02-19T18:00:00+05:30
WS-004784,/explore,Administration Block,cleaning,34,0,2026-02-19T23:00:00+05:30
WS-004785,/status,Aryabhatt Bhawan II,lab,39,1,2026-02-20T00:00:00+05:30
WS-004786,/report,Aryabhatt Bhawan II,queue,18,0,2026-02-19T20:00:00+05:30
WS-004787,/campus-map,Main Gate,parking,21,0,2026-02-19T19:00:00+05:30
WS-004788,/status,LRC,queue,45,0,2026-02-20T01:00:00+05:30
WS-004789,/report,CL3,projector,110,0,2026-02-19T22:00:00+05:30
WS-004790,/campus-map,Aryabhatt Bhawan II,lab,25,0,2026-02-20T02:00:00+05:30
WS-004791,/help,H4 Boys Hostel,queue,36,0,2026-02-20T00:00:00+05:30
WS-004792,/help,CL15,wifi,98,0,2026-02-20T05:00:00+05:30
WS-004793,/explore,CL3,parking,64,0,2026-02-20T05:00:00+05:30
WS-004794,/help,A2/1,projector,49,0,2026-02-20T03:00:00+05:30
WS-004795,/campus-map,Aryabhatt Bhawan II,queue,15,0,2026-02-20T10:00:00+05:30
WS-004796,/campus-map,Aryabhatt Bhawan III,lab,82,0,2026-02-20T07:00:00+05:30
WS-004797,/help,Parking,wifi,22,1,2026-02-20T06:00:00+05:30
WS-004798,/status,A2/1,projector,29,1,2026-02-20T12:00:00+05:30
WS-004799,/help,Water Points,lab,38,0,2026-02-20T12:00:00+05:30
WS-004800,/campus-map,Aryabhatt Bhawan II,lab,78,0,2026-02-20T10:00:00+05:30
WS-004801,/campus-map,Aryabhatt Bhawan III,parking,69,0,2026-02-20T10:00:00+05:30
WS-004802,/campus-map,Auditorium,wifi,15,0,2026-02-20T12:00:00+05:30
WS-004803,/help,Aryabhatt Bhawan III,projector,28,0,2026-02-20T13:00:00+05:30
WS-004804,/report,CL15,lab,22,0,2026-02-20T18:00:00+05:30
WS-004805,/status,Aryabhatt Bhawan III,queue,34,1,2026-02-20T17:00:00+05:30
WS-004806,/status,Sports Complex,water,69,0,2026-02-20T20:00:00+05:30
WS-004807,/status,Aryabhatt Bhawan II,water,74,0,2026-02-20T22:00:00+05:30
WS-004808,/help,A2/1,water,20,0,2026-02-20T19:00:00+05:30
WS-004809,/campus-map,H5 Boys Hostel,lab,28,0,2026-02-20T19:00:00+05:30
WS-004810,/campus-map,A2/2,lab,44,0,2026-02-20T18:00:00+05:30
WS-004811,/explore,Annapurna / Main Mess,water,22,0,2026-02-20T19:00:00+05:30
WS-004812,/campus-map,Main Gate,wifi,78,0,2026-02-20T22:00:00+05:30
WS-004813,/help,CL22,projector,43,0,2026-02-21T01:00:00+05:30
WS-004814,/explore,Annapurna / Main Mess,wifi,36,0,2026-02-20T22:00:00+05:30
WS-004815,/report,Administration Block,water,64,0,2026-02-21T03:00:00+05:30
WS-004816,/explore,A2/2,projector,28,0,2026-02-21T00:00:00+05:30
WS-004817,/help,Aryabhatt Bhawan III,projector,53,0,2026-02-21T06:00:00+05:30
WS-004818,/report,A2/1,water,54,0,2026-02-21T07:00:00+05:30
WS-004819,/help,A2/1,water,25,0,2026-02-21T09:00:00+05:30
WS-004820,/help,A2/1,queue,42,0,2026-02-21T10:00:00+05:30
WS-004821,/campus-map,H4 Boys Hostel,parking,23,0,2026-02-21T09:00:00+05:30
WS-004822,/help,Girls Hostel,cleaning,28,0,2026-02-21T12:00:00+05:30
WS-004823,/explore,Washrooms,projector,68,0,2026-02-21T08:00:00+05:30
WS-004824,/help,H4 Boys Hostel,water,20,1,2026-02-21T13:00:00+05:30
WS-004825,/help,A2/2,cleaning,33,1,2026-02-21T11:00:00+05:30
WS-004826,/help,A2/1,parking,40,0,2026-02-21T10:00:00+05:30
WS-004827,/help,H5 Boys Hostel,queue,69,0,2026-02-21T16:00:00+05:30
WS-004828,/campus-map,Auditorium,parking,32,0,2026-02-21T18:00:00+05:30
WS-004829,/help,Cafeteria / Canteen,cleaning,63,0,2026-02-21T17:00:00+05:30
WS-004830,/status,Parking,water,17,0,2026-02-21T19:00:00+05:30
WS-004831,/status,CL1,parking,17,0,2026-02-21T19:00:00+05:30
WS-004832,/help,A2/1,projector,22,0,2026-02-21T20:00:00+05:30
WS-004833,/status,CL3,parking,37,0,2026-02-21T20:00:00+05:30
WS-004834,/help,Water Points,lab,25,0,2026-02-22T00:00:00+05:30
WS-004835,/status,Sports Complex,water,9,0,2026-02-22T00:00:00+05:30
WS-004836,/explore,Sports Complex,lab,64,0,2026-02-21T23:00:00+05:30
WS-004837,/campus-map,Administration Block,parking,14,0,2026-02-22T02:00:00+05:30
WS-004838,/help,Aryabhatt Bhawan II,queue,21,0,2026-02-22T05:00:00+05:30
WS-004839,/report,A2/2,water,39,0,2026-02-22T01:00:00+05:30
WS-004840,/status,A2/1,lab,31,0,2026-02-22T05:00:00+05:30
WS-004841,/help,Girls Hostel,wifi,80,0,2026-02-22T01:00:00+05:30
WS-004842,/report,Washrooms,cleaning,29,1,2026-02-22T02:00:00+05:30
WS-004843,/report,Washrooms,lab,22,0,2026-02-22T04:00:00+05:30
WS-004844,/explore,CL22,water,7,1,2026-02-22T10:00:00+05:30
WS-004845,/explore,Annapurna / Main Mess,lab,24,0,2026-02-22T09:00:00+05:30
WS-004846,/campus-map,Sports Complex,water,20,0,2026-02-22T13:00:00+05:30
WS-004847,/help,H4 Boys Hostel,lab,36,0,2026-02-22T14:00:00+05:30
WS-004848,/help,Sports Complex,cleaning,16,1,2026-02-22T11:00:00+05:30
WS-004849,/campus-map,Cafeteria / Canteen,water,98,0,2026-02-22T12:00:00+05:30
WS-004850,/status,A2/1,projector,41,0,2026-02-22T16:00:00+05:30
WS-004851,/explore,Annapurna / Main Mess,water,104,0,2026-02-22T14:00:00+05:30
WS-004852,/report,Aryabhatt Bhawan II,lab,40,0,2026-02-22T14:00:00+05:30
WS-004853,/report,Main Gate,lab,18,0,2026-02-22T20:00:00+05:30
WS-004854,/explore,Administration Block,cleaning,7,0,2026-02-22T18:00:00+05:30
WS-004855,/status,H4 Boys Hostel,water,14,0,2026-02-22T19:00:00+05:30
WS-004856,/status,CL3,wifi,19,0,2026-02-22T16:00:00+05:30
WS-004857,/help,LRC,cleaning,87,0,2026-02-22T19:00:00+05:30
WS-004858,/campus-map,Aryabhatt Bhawan III,queue,14,0,2026-02-22T19:00:00+05:30
WS-004859,/campus-map,H5 Boys Hostel,lab,102,0,2026-02-22T19:00:00+05:30
WS-004860,/report,ECE Labs,parking,44,0,2026-02-23T02:00:00+05:30
WS-004861,/status,H5 Boys Hostel,water,27,0,2026-02-22T21:00:00+05:30
WS-004862,/campus-map,CL3,cleaning,89,0,2026-02-22T23:00:00+05:30
WS-004863,/help,Sports Complex,projector,43,0,2026-02-23T06:00:00+05:30
WS-004864,/campus-map,Aryabhatt Bhawan II,lab,59,0,2026-02-23T07:00:00+05:30
WS-004865,/status,Water Points,wifi,27,0,2026-02-23T04:00:00+05:30
WS-004866,/help,Sports Complex,water,47,0,2026-02-23T09:00:00+05:30
WS-004867,/report,Water Points,queue,36,0,2026-02-23T05:00:00+05:30
WS-004868,/help,Aryabhatt Bhawan II,wifi,16,0,2026-02-23T10:00:00+05:30
WS-004869,/campus-map,Parking,parking,42,0,2026-02-23T11:00:00+05:30
WS-004870,/campus-map,Annapurna / Main Mess,projector,26,0,2026-02-23T10:00:00+05:30
WS-004871,/campus-map,H5 Boys Hostel,lab,49,0,2026-02-23T09:00:00+05:30
WS-004872,/campus-map,H4 Boys Hostel,cleaning,43,0,2026-02-23T14:00:00+05:30
WS-004873,/help,Aryabhatt Bhawan II,parking,120,0,2026-02-23T10:00:00+05:30
WS-004874,/campus-map,Main Gate,queue,27,0,2026-02-23T13:00:00+05:30
WS-004875,/help,A2/2,wifi,18,0,2026-02-23T16:00:00+05:30
WS-004876,/campus-map,Aryabhatt Bhawan III,projector,81,0,2026-02-23T14:00:00+05:30
WS-004877,/status,LRC,water,33,0,2026-02-23T19:00:00+05:30
WS-004878,/help,A2/2,wifi,90,0,2026-02-23T15:00:00+05:30
WS-004879,/status,Main Gate,lab,21,0,2026-02-23T19:00:00+05:30
WS-004880,/explore,Sports Complex,lab,9,0,2026-02-23T19:00:00+05:30
WS-004881,/help,H4 Boys Hostel,wifi,76,0,2026-02-23T22:00:00+05:30
WS-004882,/status,LRC,queue,60,0,2026-02-23T18:00:00+05:30
WS-004883,/explore,A2/1,cleaning,31,0,2026-02-24T01:00:00+05:30
WS-004884,/campus-map,Aryabhatt Bhawan III,parking,6,1,2026-02-23T22:00:00+05:30
WS-004885,/status,H5 Boys Hostel,water,113,0,2026-02-24T03:00:00+05:30
WS-004886,/status,Sports Complex,cleaning,8,0,2026-02-24T04:00:00+05:30
WS-004887,/explore,A2/2,queue,8,0,2026-02-24T02:00:00+05:30
WS-004888,/report,CL15,water,24,0,2026-02-24T01:00:00+05:30
WS-004889,/explore,H4 Boys Hostel,wifi,60,1,2026-02-24T04:00:00+05:30
WS-004890,/explore,Sports Complex,wifi,69,1,2026-02-24T06:00:00+05:30
WS-004891,/campus-map,Girls Hostel,water,28,0,2026-02-24T05:00:00+05:30
WS-004892,/report,Aryabhatt Bhawan III,queue,182,0,2026-02-24T08:00:00+05:30
WS-004893,/report,Main Gate,lab,66,1,2026-02-24T09:00:00+05:30
WS-004894,/status,ECE Labs,water,68,0,2026-02-24T12:00:00+05:30
WS-004895,/help,A2/2,cleaning,48,0,2026-02-24T07:00:00+05:30
WS-004896,/report,Annapurna / Main Mess,water,18,0,2026-02-24T14:00:00+05:30
WS-004897,/explore,H4 Boys Hostel,wifi,11,0,2026-02-24T14:00:00+05:30
WS-004898,/campus-map,Parking,queue,94,1,2026-02-24T16:00:00+05:30
WS-004899,/status,CL3,wifi,56,0,2026-02-24T16:00:00+05:30
WS-004900,/status,CL1,projector,50,0,2026-02-24T16:00:00+05:30
WS-004901,/help,Sports Complex,projector,37,0,2026-02-24T15:00:00+05:30
WS-004902,/help,Girls Hostel,wifi,21,0,2026-02-24T21:00:00+05:30
WS-004903,/campus-map,ECE Labs,cleaning,119,0,2026-02-24T21:00:00+05:30
WS-004904,/campus-map,H4 Boys Hostel,projector,21,0,2026-02-24T22:00:00+05:30
WS-004905,/campus-map,Sports Complex,water,18,0,2026-02-24T19:00:00+05:30
WS-004906,/help,H4 Boys Hostel,wifi,58,0,2026-02-24T20:00:00+05:30
WS-004907,/campus-map,Annapurna / Main Mess,water,116,1,2026-02-24T23:00:00+05:30
WS-004908,/explore,Washrooms,water,85,0,2026-02-24T21:00:00+05:30
WS-004909,/status,Aryabhatt Bhawan III,cleaning,18,0,2026-02-25T03:00:00+05:30
WS-004910,/status,Aryabhatt Bhawan III,water,8,0,2026-02-24T22:00:00+05:30
WS-004911,/report,Sports Complex,queue,13,0,2026-02-25T04:00:00+05:30
WS-004912,/report,A2/2,queue,29,0,2026-02-25T06:00:00+05:30
WS-004913,/explore,LRC,wifi,154,0,2026-02-25T07:00:00+05:30
WS-004914,/campus-map,Annapurna / Main Mess,cleaning,40,0,2026-02-25T08:00:00+05:30
WS-004915,/explore,Aryabhatt Bhawan II,cleaning,31,0,2026-02-25T08:00:00+05:30
WS-004916,/campus-map,Annapurna / Main Mess,projector,37,1,2026-02-25T10:00:00+05:30
WS-004917,/report,Cafeteria / Canteen,wifi,96,0,2026-02-25T07:00:00+05:30
WS-004918,/explore,Annapurna / Main Mess,cleaning,34,0,2026-02-25T11:00:00+05:30
WS-004919,/report,CL22,water,31,1,2026-02-25T07:00:00+05:30
WS-004920,/report,H4 Boys Hostel,wifi,39,0,2026-02-25T09:00:00+05:30
WS-004921,/help,CL22,queue,27,1,2026-02-25T11:00:00+05:30
WS-004922,/help,A2/1,cleaning,31,0,2026-02-25T11:00:00+05:30
WS-004923,/report,Parking,cleaning,12,1,2026-02-25T16:00:00+05:30
WS-004924,/report,H5 Boys Hostel,water,32,0,2026-02-25T18:00:00+05:30
WS-004925,/explore,A2/1,wifi,25,0,2026-02-25T17:00:00+05:30
WS-004926,/report,A2/1,lab,58,0,2026-02-25T20:00:00+05:30
WS-004927,/campus-map,Aryabhatt Bhawan III,lab,60,1,2026-02-25T21:00:00+05:30
WS-004928,/explore,A2/1,cleaning,45,1,2026-02-25T17:00:00+05:30
WS-004929,/campus-map,Administration Block,projector,102,0,2026-02-25T20:00:00+05:30
WS-004930,/explore,CL15,projector,2,0,2026-02-25T22:00:00+05:30
WS-004931,/report,Aryabhatt Bhawan II,wifi,96,1,2026-02-26T01:00:00+05:30
WS-004932,/report,Aryabhatt Bhawan III,lab,24,0,2026-02-25T23:00:00+05:30
WS-004933,/campus-map,A2/2,parking,11,1,2026-02-26T02:00:00+05:30
WS-004934,/explore,Aryabhatt Bhawan III,parking,17,0,2026-02-26T02:00:00+05:30
WS-004935,/campus-map,Annapurna / Main Mess,wifi,13,0,2026-02-26T02:00:00+05:30
WS-004936,/status,CL15,parking,45,0,2026-02-26T00:00:00+05:30
WS-004937,/help,CL1,projector,55,0,2026-02-26T06:00:00+05:30
WS-004938,/status,Main Gate,projector,19,0,2026-02-26T04:00:00+05:30
WS-004939,/campus-map,Aryabhatt Bhawan III,parking,62,0,2026-02-26T07:00:00+05:30
WS-004940,/report,Washrooms,projector,51,0,2026-02-26T10:00:00+05:30
WS-004941,/explore,Girls Hostel,queue,82,0,2026-02-26T05:00:00+05:30
WS-004942,/campus-map,Sports Complex,wifi,38,0,2026-02-26T07:00:00+05:30
WS-004943,/explore,A2/2,wifi,96,0,2026-02-26T08:00:00+05:30
WS-004944,/help,CL1,projector,19,1,2026-02-26T14:00:00+05:30
WS-004945,/help,Aryabhatt Bhawan II,cleaning,30,0,2026-02-26T16:00:00+05:30
WS-004946,/report,Cafeteria / Canteen,projector,74,0,2026-02-26T16:00:00+05:30
WS-004947,/status,ECE Labs,water,36,0,2026-02-26T11:00:00+05:30
WS-004948,/campus-map,ECE Labs,queue,76,0,2026-02-26T14:00:00+05:30
WS-004949,/campus-map,A2/2,parking,22,0,2026-02-26T19:00:00+05:30
WS-004950,/explore,ECE Labs,queue,31,0,2026-02-26T19:00:00+05:30
WS-004951,/help,H4 Boys Hostel,water,26,1,2026-02-26T17:00:00+05:30
WS-004952,/status,Aryabhatt Bhawan II,parking,75,0,2026-02-26T23:00:00+05:30
WS-004953,/help,Sports Complex,lab,59,0,2026-02-26T22:00:00+05:30
WS-004954,/status,H5 Boys Hostel,wifi,141,1,2026-02-27T01:00:00+05:30
WS-004955,/report,A2/1,wifi,54,1,2026-02-27T00:00:00+05:30
WS-004956,/status,Parking,queue,25,0,2026-02-26T21:00:00+05:30
WS-004957,/help,Washrooms,cleaning,62,0,2026-02-26T23:00:00+05:30
WS-004958,/report,A2/1,queue,67,1,2026-02-27T04:00:00+05:30
WS-004959,/help,Aryabhatt Bhawan II,queue,20,0,2026-02-27T04:00:00+05:30
WS-004960,/explore,LRC,cleaning,62,0,2026-02-27T07:00:00+05:30
WS-004961,/campus-map,Main Gate,lab,34,0,2026-02-27T03:00:00+05:30
WS-004962,/report,Auditorium,water,64,0,2026-02-27T08:00:00+05:30
WS-004963,/explore,Aryabhatt Bhawan II,parking,94,0,2026-02-27T09:00:00+05:30
WS-004964,/report,Aryabhatt Bhawan II,queue,28,0,2026-02-27T11:00:00+05:30
WS-004965,/campus-map,Aryabhatt Bhawan II,lab,12,0,2026-02-27T05:00:00+05:30
WS-004966,/report,Aryabhatt Bhawan III,parking,21,0,2026-02-27T07:00:00+05:30
WS-004967,/report,Main Gate,projector,100,0,2026-02-27T11:00:00+05:30
WS-004968,/explore,Main Gate,water,55,0,2026-02-27T09:00:00+05:30
WS-004969,/explore,Aryabhatt Bhawan III,queue,8,0,2026-02-27T12:00:00+05:30
WS-004970,/explore,CL22,cleaning,28,1,2026-02-27T13:00:00+05:30
WS-004971,/explore,Sports Complex,lab,13,0,2026-02-27T11:00:00+05:30
WS-004972,/explore,A2/1,queue,24,0,2026-02-27T12:00:00+05:30
WS-004973,/help,A2/1,parking,30,0,2026-02-27T16:00:00+05:30
WS-004974,/report,H4 Boys Hostel,wifi,11,0,2026-02-27T14:00:00+05:30
WS-004975,/report,Cafeteria / Canteen,queue,24,0,2026-02-27T19:00:00+05:30
WS-004976,/campus-map,CL3,queue,62,0,2026-02-27T20:00:00+05:30
WS-004977,/campus-map,CL1,cleaning,41,0,2026-02-27T17:00:00+05:30
WS-004978,/explore,Aryabhatt Bhawan II,parking,18,1,2026-02-27T19:00:00+05:30
WS-004979,/explore,CL3,parking,14,0,2026-02-27T23:00:00+05:30
WS-004980,/explore,Sports Complex,parking,24,1,2026-02-28T03:00:00+05:30
WS-004981,/status,Girls Hostel,projector,44,0,2026-02-28T03:00:00+05:30
WS-004982,/help,H4 Boys Hostel,water,23,0,2026-02-28T03:00:00+05:30
WS-004983,/report,H5 Boys Hostel,wifi,51,1,2026-02-28T02:00:00+05:30
WS-004984,/campus-map,A2/2,water,30,1,2026-02-28T06:00:00+05:30
WS-004985,/status,CL1,queue,46,1,2026-02-28T03:00:00+05:30
WS-004986,/help,A2/1,wifi,26,0,2026-02-28T08:00:00+05:30
WS-004987,/explore,H4 Boys Hostel,lab,76,0,2026-02-28T04:00:00+05:30
